id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
7.36E+17,55611404,Jeff,College Area,32.77548,-117.05103,Private room,32,29,0,1,364,0
28464060,34476470,Brock,Bay Ho,32.83561,-117.22823,Entire home/apt,200,14,7,5,291,0
1198495,5619197,La Jolla Dream Homes,La Jolla,32.84386,-117.27335,Entire home/apt,275,3,151,8,347,19
29189064,90264876,Michelle,City Heights East,32.7413,-117.09463,Entire home/apt,103,2,60,1,158,12
7.45E+17,31357797,Landy,La Jolla,32.83155,-117.26091,Entire home/apt,250,2,18,5,111,18
5.50E+17,442510408,Robbie,Darnall,32.74801,-117.06875,Entire home/apt,196,1,45,2,40,40
49618897,168021305,Shane & Lauren,Bay Ho,32.81849,-117.21299,Entire home/apt,198,1,54,1,209,35
39727643,167309906,Katrina,Old Town,32.75286,-117.1981,Entire home/apt,445,2,34,14,123,5
6.87E+17,473558201,Ying,North Clairemont,32.84349,-117.20708,Entire home/apt,210,1,9,7,324,9
8.41E+17,10193959,Nathalie,Clairemont Mesa,32.81250765,-117.1809668,Entire home/apt,152,1,0,4,144,0
45592793,167309906,Katrina,Moreno Mission,32.76891,-117.19845,Entire home/apt,159,1,43,14,181,12
18872942,122352522,Holly & ML,La Jolla,32.83884,-117.27403,Entire home/apt,201,2,287,2,56,59
28617569,55208849,Aiko,University City,32.86126,-117.21944,Entire home/apt,224,2,153,1,78,31
7.75E+17,408222550,Jarreau,Emerald Hills,32.7117743,-117.0816537,Entire home/apt,329,2,0,3,365,0
52823843,12270485,Luke,Bay Ho,32.80917,-117.21172,Entire home/apt,119,2,11,1,53,7
51970722,420913293,Tony,Bay Ho,32.81406,-117.20204,Entire home/apt,219,1,54,1,318,34
4438968,22970108,Charo,Loma Portal,32.74406,-117.22246,Private room,110,1,476,1,355,55
7.60E+17,46111373,Patricia,Loma Portal,32.74985,-117.22039,Entire home/apt,294,4,1,3,130,1
8.16E+17,9975015,Sef,Loma Portal,32.74671,-117.22306,Private room,80,1,1,3,336,1
31309024,234340302,Matt,Roseville,32.74001,-117.2213,Private room,93,1,92,1,92,22
26361735,198233134,Sandy,La Jolla,32.82784,-117.26627,Entire home/apt,160,3,114,1,242,36
6.70E+17,328741998,Leticia,Palm City,32.5815179,-117.0718921,Entire home/apt,399,1,11,1,362,11
6.47E+17,463793149,James,Egger Highlands,32.56847,-117.10122,Entire home/apt,152,3,18,1,350,18
25920444,194821520,Hon,Oak Park,32.73681,-117.0796,Entire home/apt,183,1,399,1,79,77
7090727,37164084,Tom,Del Mar Heights,32.94872,-117.25799,Entire home/apt,225,2,43,1,62,12
15406972,75965920,Michael,Wooded Area,32.72549,-117.253,Entire home/apt,364,2,114,1,104,19
8.50E+17,498372968,Stanley,Roseville,32.74481078,-117.2141736,Private room,70,1,0,1,362,0
46448004,1776269,Rigel,La Jolla,32.84121,-117.27366,Entire home/apt,308,31,17,3,203,9
45802658,22012010,Edgar,Pacific Beach,32.80298,-117.25763,Entire home/apt,104,1,67,40,343,35
51211301,145835953,Kevin,Paradise Hills,32.66754,-117.05572,Private room,73,1,130,3,71,80
16972797,113421970,La Jolla,La Jolla,32.83036,-117.27328,Entire home/apt,321,1,40,67,219,10
27992044,7762052,Cheryl,Encanto,32.73239,-117.05057,Entire home/apt,76,2,220,2,160,45
38407245,53511230,Zachary,Ocean Beach,32.72894,-117.25039,Entire home/apt,328,2,70,1,314,29
20902482,113421970,La Jolla,La Jolla,32.84145,-117.2703,Entire home/apt,416,1,67,67,240,10
6.34E+17,364843098,Denny,Oak Park,32.74326,-117.06299,Entire home/apt,154,2,26,1,289,26
38245,164137,Melinda,Roseville,32.74217,-117.21931,Private room,113,1,149,3,300,2
43216294,344091235,Zach,Midtown District,32.723274,-117.228271,Private room,166,1,53,8,277,27
38677815,265839136,Alicia,Paradise Hills,32.66921,-117.0548,Private room,55,2,16,1,168,8
51903307,344091235,Zach,Midtown District,32.723274,-117.228271,Private room,196,1,78,8,283,35
52611200,425885639,Minh,Webster,32.73428,-117.0926,Entire home/apt,242,1,67,1,164,50
7.97E+17,494175963,Kazandra,La Jolla,32.8374526,-117.2731147,Entire home/apt,399,2,0,1,346,0
49243443,379847126,Travelodge,Midtown District,32.747002,-117.206612,Private room,157,1,18,5,216,3
54097642,416745368,Sahar,Encanto,32.72695,-117.06227,Entire home/apt,414,2,68,1,75,66
7.87E+17,492333014,Kyoko,Wooded Area,32.72321688,-117.2474623,Entire home/apt,195,3,0,1,75,0
52493140,424886565,Zoe,Valencia Park,32.69993,-117.07494,Entire home/apt,132,1,147,2,226,108
8797999,46103312,Paul,Wooded Area,32.72098,-117.23676,Private room,300,2,59,2,78,0
8.09E+17,22012741,George,Midtown District,32.71927197,-117.2292786,Entire home/apt,119,31,0,1,282,0
7.02E+17,80263344,Alexandria,Mission Bay,32.58743,-117.06852,Entire home/apt,260,1,0,2,358,0
53795292,73401452,Chaz,Pacific Beach,32.80991745,-117.2348404,Private room,144,1,24,3,330,21
46815624,43349223,Evan,Pacific Beach,32.80433,-117.24388,Entire home/apt,329,2,111,72,252,40
45938137,371444913,Lucero,Bay Ho,32.80908,-117.21081,Entire home/apt,180,15,2,2,355,0
8.17E+17,498905493,Jabari,Valencia Park,32.70085605,-117.0779407,Entire home/apt,238,2,5,2,327,5
15410426,70587517,Susan & Chuck,Pacific Beach,32.81133,-117.24717,Private room,83,1,142,2,25,5
53493692,111814852,Vacasa California,Bay Park,32.79229,-117.2024,Entire home/apt,432,3,7,60,360,5
7.39E+17,123606999,Stacy,Pacific Beach,32.80773,-117.24799,Private room,82,1,5,2,52,5
6.01E+17,344091235,Zach,Midtown District,32.723274,-117.228271,Private room,184,1,4,8,364,4
6.01E+17,344091235,Zach,Midtown District,32.723274,-117.228271,Private room,196,1,10,8,360,10
6.01E+17,344091235,Zach,Midtown District,32.723274,-117.228271,Private room,191,1,6,8,363,6
53014456,14064859,Valery,University City,32.84598,-117.22274,Entire home/apt,313,2,13,9,115,12
6.18E+17,156086844,Southern California Rentals,University City,32.85905,-117.22483,Entire home/apt,209,1,1,24,268,1
5.91E+17,80263344,Alexandria,Mission Bay,32.58807,-117.06845,Entire home/apt,295,2,4,2,256,4
34802353,43302103,Rosemary,College Area,32.76216,-117.07241,Private room,49,3,16,1,89,4
7.57E+17,22369292,Angela,Roseville,32.7214935,-117.2372747,Entire home/apt,93,2,4,1,343,4
28366176,4637677,Lissa,Roseville,32.72607,-117.23626,Entire home/apt,169,2,42,1,343,8
50112301,134005109,Sarah,La Jolla,32.82758,-117.2381,Entire home/apt,500,3,64,1,283,24
8.17E+17,107434423,Blueground,University City,32.86238,-117.22771,Entire home/apt,181,31,0,18,204,0
53842522,355967542,Righteous Rentals,Pacific Beach,32.80379,-117.22031,Entire home/apt,315,1,10,10,335,10
19252903,80374105,Nadi & Anastasia,La Jolla,32.8486,-117.24048,Entire home/apt,285,2,75,1,12,0
46473767,22459966,Lauren,Linda Vista,32.77127,-117.17021,Private room,62,7,23,10,36,11
8.11E+17,289760384,Rachel,Sky Line,32.70509198,-117.0453114,Entire home/apt,90,2,0,1,258,0
5.80E+17,448985626,Lodovica,University City,32.84666,-117.22696,Entire home/apt,290,5,2,1,236,2
21029176,151459081,Mimi,Bay Park,32.79839,-117.20416,Entire home/apt,109,2,186,2,49,38
37637326,91029845,Roxy,North Clairemont,32.83507,-117.19978,Entire home/apt,140,31,4,1,54,3
49273571,12197238,Jackie And Jeff,Pacific Beach,32.81281,-117.24292,Private room,195,2,44,1,205,21
44338233,15576395,Cam,University City,32.84155,-117.22178,Entire home/apt,250,15,11,3,241,5
50858364,216296160,Ban,Midtown District,32.71983719,-117.2310028,Entire home/apt,117,31,3,1,225,3
18545435,57531575,Cynthia,Moreno Mission,32.77398,-117.20065,Private room,85,4,185,3,99,20
8.00E+17,70435255,Luis,College Area,32.76835739,-117.0567236,Entire home/apt,72,14,1,2,277,1
53447677,17179248,Michael,Bay Park,32.80246,-117.21167,Entire home/apt,204,14,4,2,327,2
46739294,9975015,Sef,Loma Portal,32.75037,-117.22125,Private room,71,30,3,3,336,0
7.50E+17,48005494,Zeus,Mission Bay,32.57128,-117.02067,Entire home/apt,226,30,0,29,237,0
7.72E+17,51607827,John,Mission Bay,32.79957,-117.21185,Entire home/apt,200,2,0,1,178,0
22717224,27973098,Lacy,Bay Ho,32.81346,-117.21848,Entire home/apt,183,10,5,1,353,0
7.33E+17,32506722,Colleen,Bay Park,32.80181,-117.19719,Entire home/apt,179,2,1,1,57,1
6.95E+17,132998002,Karina,Pacific Beach,32.81289238,-117.2325429,Private room,249,1,0,2,365,0
41681327,18213951,Samuel,Pacific Beach,32.80883,-117.22742,Private room,75,20,0,1,179,0
19053316,132998002,Karina,Pacific Beach,32.82065,-117.23446,Private room,119,1,4,2,179,0
5.53E+17,32371710,Neshe,College Area,32.76838,-117.05885,Entire home/apt,161,2,36,1,103,33
45179382,53589133,Christian,Wooded Area,32.71453,-117.23611,Entire home/apt,310,7,0,1,99,0
8.36E+17,2442532,Amanda,Bay Park,32.79355064,-117.2055613,Entire home/apt,116,2,1,2,60,1
1552090,8266339,Troy,College Area,32.77189,-117.05322,Entire home/apt,70,2,339,1,194,40
38879938,85770905,Michele,Clairemont Mesa,32.80886,-117.18571,Entire home/apt,106,30,40,2,88,9
32908852,67683103,Samira,Bird Land,32.78298,-117.15448,Private room,110,1,3,1,362,1
5.73E+17,447481346,Irina,Darnall,32.750462,-117.059891,Entire home/apt,85,1,58,3,73,55
2130260,10868166,Jay,La Jolla,32.826035,-117.274376,Entire home/apt,320,3,23,1,37,5
38300847,287019125,Jeff,Mission Bay,32.79708,-117.21687,Entire home/apt,195,3,12,2,175,3
44294698,349871481,Larissa And Dave,Bay Park,32.79422,-117.20162,Entire home/apt,303,3,97,1,232,32
45660839,21936096,Anita,Clairemont Mesa,32.81031,-117.16353,Private room,90,2,6,2,267,0
41556429,14752157,Barbara,Wooded Area,32.7164,-117.24272,Entire home/apt,188,2,73,1,190,28
8.06E+17,1158145,Christine,Linda Vista,32.78794234,-117.1642097,Private room,45,1,0,10,340,0
5.49E+17,74336050,Nel,Linda Vista,32.77442,-117.17205,Private room,90,4,6,4,236,6
5.55E+17,48005494,Zeus,Bird Land,32.79138,-117.15174,Entire home/apt,102,30,3,29,282,2
33372285,19065265,Mi Casa Tu Casa,Northwest,32.62792,-117.05644,Entire home/apt,88,7,25,6,264,11
48828011,344397466,Jonathan,La Jolla,32.84484,-117.27674,Entire home/apt,400,3,70,1,294,33
23258409,119690241,Ursula,Linda Vista,32.77251,-117.16484,Private room,48,30,80,2,217,10
18136084,51398680,Tiffany & Jim,Talmadge,32.76277,-117.09006,Entire home/apt,180,2,437,2,270,59
7.68E+17,44049142,Sabrina,City Heights East,32.7561247,-117.0844676,Entire home/apt,88,20,1,1,275,1
16457127,30320528,David,Ocean Beach,32.72712,-117.25478,Entire home/apt,286,4,0,1,87,0
36920009,19065265,Mi Casa Tu Casa,Northwest,32.62354,-117.06143,Entire home/apt,92,30,123,6,117,30
6.14E+17,467147974,Silke,College Area,32.77734756,-117.0880966,Entire home/apt,88,1,43,1,70,43
6.58E+17,427591493,Johana,Bay Ho,32.81842,-117.20306,Entire home/apt,329,2,22,1,164,22
53490990,157425421,Manuela,Rolando,32.76859,-117.04179,Entire home/apt,135,2,54,4,17,39
7.71E+17,31086280,Thomas,Clairemont Mesa,32.81228,-117.1638,Entire home/apt,339,2,0,1,31,0
46469808,205336,Steve,College Area,32.76234,-117.08199,Entire home/apt,113,2,108,5,71,35
36051127,106052293,Alejandra And Rodrigo,Roseville,32.72211,-117.23711,Entire home/apt,150,1,254,1,247,81
22228107,71742158,Kathy,Bay Ho,32.81656,-117.21218,Private room,90,28,17,2,48,4
6.70E+17,58047801,Gabriel,Egger Highlands,32.56947,-117.10103,Private room,33,30,3,2,287,3
3697810,26141,Violet And Bill,Bay Park,32.79626,-117.19475,Private room,64,21,364,3,44,41
1815898,26141,Violet And Bill,Bay Park,32.79735,-117.18969,Private room,65,6,426,3,155,49
36841076,274601836,Arnold,Moreno Mission,32.76545,-117.20112,Entire home/apt,102,2,42,5,157,21
7.07E+17,77830741,Sarah,Mission Bay,32.56957,-117.02102,Private room,70,1,20,1,297,20
54041699,437949786,Georgina,Egger Highlands,32.57883,-117.10064,Entire home/apt,212,2,47,3,331,40
32463508,243441276,Elizabeth,Mount Hope,32.70739,-117.119,Entire home/apt,145,2,183,1,15,8
6259606,2043762,Susan,Bay Park,32.79461,-117.20095,Entire home/apt,446,3,37,3,187,12
23418731,7150259,Desiree,El Cerritos,32.75841,-117.07161,Entire home/apt,85,1,128,1,81,11
8.42E+17,14767766,Eli,College Area,32.76804714,-117.0585616,Entire home/apt,311,15,0,4,365,0
6.38E+17,331796658,Robert,Roseville,32.725262,-117.231308,Entire home/apt,133,2,55,4,233,55
51487481,417028506,Carmela,Southcrest,32.69189,-117.10425,Entire home/apt,300,3,38,1,324,21
52649461,126644161,Evolve,Wooded Area,32.71908,-117.23494,Entire home/apt,228,2,35,83,322,31
6.80E+17,395845553,Jenn,Bird Land,32.78912,-117.1586,Entire home/apt,212,1,13,11,132,13
5.68E+17,14438614,Helge,Clairemont Mesa,32.80568,-117.15668,Entire home/apt,199,5,40,1,146,40
18632303,128714395,Tori,Midtown District,32.72176,-117.23131,Entire home/apt,179,3,135,3,96,27
7.59E+17,169635867,Archieval,Mission Bay,32.5840302,-117.0433193,Private room,81,1,7,1,53,7
13674104,6933030,Daria,Mount Hope,32.70848,-117.11809,Entire home/apt,150,2,326,1,128,44
5.64E+17,234239181,Yumi,Southcrest,32.69105,-117.10595,Entire home/apt,97,1,43,21,349,38
6.71E+17,234239181,Yumi,Southcrest,32.68864,-117.10516,Entire home/apt,92,1,17,21,348,17
28309035,213780291,Nancy,Bay Park,32.79927,-117.19727,Private room,82,2,70,1,148,30
8.33E+17,174845311,Mary,Wooded Area,32.7223908,-117.24591,Entire home/apt,120,1,2,1,45,2
7.61E+17,263502162,Landing,Southwest,32.61322,-117.08301,Entire home/apt,112,30,0,18,307,0
7.64E+17,403581803,David,Southcrest,32.68418,-117.10867,Entire home/apt,279,2,4,1,361,4
8.46E+17,505133035,Nicholai Blair,Egger Highlands,32.5709361,-117.0995526,Private room,55,5,0,1,342,0
16463818,40628707,Mark & Kathy,Bay Park,32.79104,-117.20053,Private room,64,1,349,3,5,53
54111617,18605784,Pedro,Northwest,32.63239,-117.06782,Entire home/apt,132,2,29,1,351,29
6.53E+17,459887998,Yumi,Southcrest,32.69127,-117.10466,Entire home/apt,97,1,14,2,353,14
6.89E+17,8336938,Vacation Rentals By Aaron,Bay Park,32.8049791,-117.2104935,Entire home/apt,435,7,7,57,244,7
49946626,8336938,Vacation Rentals By Aaron,Bay Park,32.79244,-117.20107,Entire home/apt,154,7,25,57,261,12
52344498,260074931,Cristina,Clairemont Mesa,32.81308,-117.16672,Entire home/apt,483,2,30,1,157,26
6.72E+17,456697664,Dena,Bird Land,32.79291,-117.15648,Entire home/apt,62,2,7,49,350,7
7.41E+17,254363965,Megan,Clairemont Mesa,32.80024,-117.18527,Private room,66,1,35,1,59,35
49882063,68564310,Lorena,Mountain View,32.69838,-117.10046,Entire home/apt,170,2,57,2,259,28
52384686,22300685,Chris,Clairemont Mesa,32.8203,-117.16655,Entire home/apt,382,3,23,1,16,13
48766075,48029586,Carla And Zachary,Bay Ho,32.81457,-117.21678,Entire home/apt,400,12,2,1,83,1
7.11E+17,86375941,Robert,Northwest,32.63239,-117.06909,Entire home/apt,209,2,3,2,39,3
8.29E+17,499662709,Mason,La Jolla,32.8282923,-117.2762593,Entire home/apt,375,3,1,27,342,1
15513077,8336938,Vacation Rentals By Aaron,Bay Ho,32.80899,-117.2139,Entire home/apt,156,7,84,57,231,21
6.17E+17,36662186,Daphne,Clairemont Mesa,32.81084,-117.18891,Entire home/apt,321,4,5,1,94,5
8.44E+17,148744656,Chris & Cami,Clairemont Mesa,32.81466332,-117.1848641,Entire home/apt,130,2,0,1,91,0
7.81E+17,431660099,Rosalee,Wooded Area,32.71937,-117.23201,Entire home/apt,152,31,0,1,365,0
6.90E+17,126644161,Evolve,Midtown District,32.72831,-117.22613,Entire home/apt,166,2,7,83,337,7
6.17E+17,456697664,Dena,Bird Land,32.79422,-117.15633,Entire home/apt,86,2,9,49,360,9
6.48E+17,374576096,Myverick,Moreno Mission,32.77045,-117.19931,Entire home/apt,132,1,20,1,171,20
15525059,5382023,Steffanie,Ocean Beach,32.72746,-117.25527,Entire home/apt,185,2,88,4,322,24
6.75E+17,113883981,City,Mountain View,32.7017106,-117.1133996,Entire home/apt,306,1,46,31,263,46
6.25E+17,456697664,Dena,Bird Land,32.7939,-117.15457,Entire home/apt,75,2,3,49,347,3
6.16E+17,456697664,Dena,Bird Land,32.79463,-117.15609,Entire home/apt,76,2,9,49,143,9
8.04E+17,495938826,Clint And Cynthia,Northwest,32.62211,-117.08893,Entire home/apt,420,2,7,1,56,7
37769804,126644161,Evolve,Wooded Area,32.71943,-117.23411,Entire home/apt,156,2,59,83,343,15
34591191,51622016,Ray,Roseville,32.72876,-117.22911,Entire home/apt,250,7,9,1,354,0
41930894,22459966,Lauren,Linda Vista,32.77203,-117.16683,Private room,44,7,43,10,34,10
6.56E+17,456697664,Dena,Bird Land,32.79434,-117.15627,Entire home/apt,76,2,6,49,343,6
53954435,126644161,Evolve,Northwest,32.62411,-117.0849,Entire home/apt,326,30,31,83,336,22
50337373,326329801,Lawrence,Bay Park,32.80103,-117.19662,Entire home/apt,130,2,45,9,65,29
7.35E+17,395845553,Jenn,Bird Land,32.78994,-117.15792,Entire home/apt,181,1,7,11,89,7
6.40E+17,126644161,Evolve,Mission Bay,32.57735,-117.03051,Entire home/apt,429,3,5,83,310,5
33370341,251390715,Cristal,Moreno Mission,32.77245,-117.20093,Entire home/apt,159,3,150,1,27,28
52603951,74336050,Nel,Linda Vista,32.77449,-117.17013,Private room,65,5,14,4,32,9
11203037,26466768,Laura,La Jolla,32.84125,-117.27233,Entire home/apt,107,30,22,4,237,3
8.45E+17,504756645,Esma,Serra Mesa,32.7755234,-117.1528539,Private room,249,1,1,1,341,1
5.85E+17,111814852,Vacasa California,Bay Park,32.78896,-117.19837,Entire home/apt,286,3,8,60,364,8
5.50E+17,233163395,Bo,Clairemont Mesa,32.82451,-117.17905,Private room,89,2,22,2,360,19
9080054,47352531,Lucy E,Amphitheater And Water Park,32.58276,-117.00422,Private room,79,2,71,2,89,18
273134,766039,Pamela,Bird Land,32.78175,-117.16045,Private room,116,3,67,2,90,7
7.51E+17,482150672,Abdulkadir,Rolando,32.76831,-117.05286,Entire home/apt,132,1,44,1,60,44
18752488,9287441,Elisabeth And Adam,Bay Ho,32.81386,-117.20296,Entire home/apt,239,2,44,1,89,11
6.83E+17,179271191,Mike,Bay Ho,32.81638,-117.21686,Entire home/apt,395,3,9,2,87,9
8.05E+17,154680709,Anthony And Emily,Southcrest,32.6936606,-117.1198702,Entire home/apt,270,31,0,7,323,0
49817279,171228853,Gerardo,Northwest,32.63311,-117.09076,Entire home/apt,209,30,60,4,176,27
49653586,14565406,Stephanie,Bay Park,32.77725,-117.19881,Entire home/apt,399,30,2,1,154,1
32094759,215746618,Shawn,College Area,32.77153,-117.0615,Entire home/apt,80,10,47,18,90,4
6.15E+17,125050619,Isadora,Bay Park,32.79732,-117.20694,Entire home/apt,245,3,1,6,98,1
44021332,88168913,Vacasa California,La Jolla,32.84158,-117.2683,Entire home/apt,424,5,11,151,364,6
52689976,111814852,Vacasa California,La Jolla,32.83732,-117.27458,Entire home/apt,219,1,12,60,364,10
45116974,364374058,Lyubov,Bay Park,32.79725,-117.20422,Entire home/apt,150,1,31,2,127,13
1570908,8336938,Vacation Rentals By Aaron,Bay Park,32.79125,-117.20184,Entire home/apt,186,7,78,57,267,7
6.66E+17,456697664,Dena,Bird Land,32.793617,-117.1555651,Entire home/apt,73,30,1,49,271,1
6.56E+17,456697664,Dena,Bird Land,32.79423,-117.15629,Entire home/apt,62,2,2,49,329,2
24023163,82180707,David,Bay Park,32.78457,-117.20588,Entire home/apt,92,7,65,5,74,15
13577745,26350438,Corinne,Bay Ho,32.81574,-117.21468,Private room,115,2,114,1,22,27
43457168,346394298,The Coastal Project,La Jolla,32.82592,-117.27288,Entire home/apt,461,3,43,10,79,11
33881967,82180707,David,Bay Park,32.78255,-117.20544,Entire home/apt,90,7,41,5,91,9
30588690,136408510,Lizbeth,Mountain View,32.69571,-117.10108,Private room,64,1,389,1,135,71
7.98E+17,4970095,James,Bay Park,32.80386636,-117.2121415,Entire home/apt,265,5,0,2,87,0
13093871,18595739,Gloria,Rolando,32.76703,-117.04689,Entire home/apt,105,13,13,1,297,2
53799522,435770611,Claudia,Southcrest,32.69324,-117.10253,Entire home/apt,179,3,40,2,207,40
27488478,30322264,Jaclyn,Mountain View,32.69724,-117.10934,Private room,56,4,28,2,83,15
6.25E+17,456697664,Dena,Bird Land,32.79264,-117.15609,Entire home/apt,75,2,10,49,330,10
4558828,22422296,Bashar,Moreno Mission,32.7725,-117.20144,Private room,110,2,36,3,364,3
6.16E+17,72790067,David,Pacific Beach,32.81805,-117.22915,Entire home/apt,450,31,2,1,202,2
6924178,1291828,Tomio,Linda Vista,32.78913,-117.1745,Entire home/apt,150,31,7,7,328,1
22926719,1183876,Kim,Pacific Beach,32.80581,-117.23429,Entire home/apt,175,3,73,1,341,2
20469748,124271565,David,Moreno Mission,32.77009,-117.2044,Private room,60,1,3,1,90,0
48812585,59633241,Eric,Bay Ho,32.82351,-117.20906,Entire home/apt,434,2,109,1,257,61
6.39E+17,208087084,Anthony And Martha,Pacific Beach,32.81703,-117.23582,Entire home/apt,450,7,0,16,29,0
6187081,17618378,Chingching,Clairemont Mesa,32.80626,-117.16507,Entire home/apt,144,2,67,4,89,13
46566873,21897271,Jason,El Cerritos,32.75839,-117.06995,Entire home/apt,138,2,92,1,96,49
8.33E+17,385057280,Leelo,Mission Valley,32.77483341,-117.1486366,Entire home/apt,166,1,0,2,309,0
6.45E+17,75574933,Brandon,Bird Land,32.77206,-117.16162,Entire home/apt,341,2,50,1,19,50
35385402,146376136,David & Juliet,La Jolla,32.82288,-117.27557,Entire home/apt,246,3,67,1,180,18
7697157,13061708,Lael,Linda Vista,32.77625,-117.16458,Entire home/apt,311,1,184,4,305,14
8.07E+17,3351326,Natty,Clairemont Mesa,32.81015338,-117.174373,Entire home/apt,130,1,0,1,69,0
6.02E+17,177529080,Adrian,Mission Valley,32.77373,-117.1538,Entire home/apt,101,55,1,2,271,1
49277788,215746618,Shawn,Rolando,32.76764,-117.05152,Entire home/apt,110,15,4,18,90,0
6.46E+17,108319009,Abby-Steven,Talmadge,32.76059536,-117.09087,Entire home/apt,244,1,58,2,65,58
50492128,50214622,Sherry,Bird Land,32.78015,-117.15845,Entire home/apt,300,2,74,5,156,37
22278180,13061708,Lael,Linda Vista,32.78111,-117.16729,Entire home/apt,285,1,190,4,315,25
