id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
23789066,1892430,Jan,Inner Sunset,37.76226,-122.45215,Entire home/apt,90,30,5,29,365,0
23803703,131200418,Lois,Parkside,37.74334,-122.47579,Private room,54,30,8,25,176,2
25238517,988375,Jennifer,Bernal Heights,37.73482,-122.41677,Entire home/apt,250,30,0,14,0,0
24149977,2623502,Cindy,Parkside,37.74314,-122.5057,Entire home/apt,119,2,231,1,80,42
23804039,49496139,Karen,Glen Park,37.7365,-122.43032,Entire home/apt,450,30,0,1,78,0
24162068,7426517,John,Mission,37.75094,-122.41332,Entire home/apt,450,2,41,3,5,4
24162999,7426517,John,Mission,37.75054,-122.41189,Private room,125,2,9,3,0,1
24163232,7426517,John,Mission,37.75264,-122.41135,Private room,100,1,4,3,0,0
25254687,190800963,Russ,South of Market,37.77405,-122.41869,Entire home/apt,228,2,111,1,196,31
25260993,26602240,Sharon,Western Addition,37.77151,-122.42794,Entire home/apt,425,5,20,1,96,1
23813739,23741447,Linda,Bayview,37.73182,-122.38605,Private room,70,2,73,2,89,17
23827071,64646820,Michelle,Downtown/Civic Center,37.78695,-122.41132,Private room,225,1,22,38,0,0
25264123,4430421,Landmark,Downtown/Civic Center,37.78555,-122.41201,Entire home/apt,79,30,0,154,177,0
24181120,2701386,Kristen,Marina,37.80626,-122.43824,Entire home/apt,285,30,25,1,136,2
23827577,4430421,Landmark,Downtown/Civic Center,37.78624,-122.41586,Entire home/apt,88,30,3,154,177,1
24183155,1892430,Jan,Haight Ashbury,37.765,-122.44904,Entire home/apt,107,30,3,29,309,0
26053823,55782784,Kevin,Financial District,37.78938,-122.40608,Entire home/apt,265,2,8,24,365,0
25279552,55782784,Kevin,Downtown/Civic Center,37.78952,-122.4074,Private room,275,2,1,24,339,0
26053840,55782784,Kevin,Chinatown,37.79114,-122.40631,Entire home/apt,250,2,1,24,365,0
26053850,55782784,Kevin,Financial District,37.78946,-122.40616,Entire home/apt,235,2,7,24,360,3
26058962,195837612,Keri,Downtown/Civic Center,37.78787,-122.4104,Entire home/apt,422,30,0,1,0,0
25291283,22936081,Zemfira,Ocean View,37.72226,-122.45169,Private room,65,1,107,2,35,0
24230206,182682615,Eduardo,South of Market,37.77637,-122.40611,Entire home/apt,380,2,63,1,141,25
26066245,55782784,Kevin,Chinatown,37.79144,-122.40601,Entire home/apt,250,2,2,24,365,0
24233539,8329745,Alice,North Beach,37.79963,-122.40653,Entire home/apt,200,30,7,5,234,1
25323663,4430421,Landmark,Downtown/Civic Center,37.78397,-122.40996,Entire home/apt,81,30,4,154,177,1
25324599,55782784,Kevin,Chinatown,37.79112,-122.40787,Private room,275,2,1,24,339,0
26095551,196142120,Aaron,Twin Peaks,37.74787,-122.44669,Entire home/apt,300,3,34,1,55,4
25355368,169948922,Erica,Bernal Heights,37.73498,-122.42652,Entire home/apt,165,30,9,1,364,2
24249961,19182902,Justin,Noe Valley,37.74791,-122.43225,Entire home/apt,130,31,1,1,0,0
24270270,10637033,Anthony,Marina,37.80234,-122.42852,Entire home/apt,250,30,0,1,249,0
26099225,55550031,Molly,Outer Sunset,37.75819,-122.49908,Entire home/apt,99,5,59,2,7,15
24284729,23319517,Chris,Mission,37.76846,-122.42513,Entire home/apt,205,30,1,2,296,1
24290745,55782784,Kevin,Chinatown,37.79137,-122.40728,Private room,255,2,1,24,365,0
25356099,175969733,Sat,Crocker Amazon,37.7113,-122.44475,Entire home/apt,121,2,176,3,61,39
26105960,77668947,Mina,Mission,37.75675,-122.42393,Entire home/apt,75,30,10,1,228,4
25376401,113405017,Russell,Castro/Upper Market,37.75836,-122.43004,Entire home/apt,208,2,94,1,198,43
26140890,189485548,Jack,Outer Sunset,37.75237,-122.48005,Entire home/apt,116,1,47,1,31,37
25380342,191621741,Charles,Pacific Heights,37.78812,-122.44524,Entire home/apt,140,30,6,2,365,0
24309390,156562268,Glen,Inner Richmond,37.77944,-122.45332,Private room,250,1,150,1,40,32
24334963,4430421,Landmark,Downtown/Civic Center,37.78608,-122.41621,Entire home/apt,79,30,5,154,178,2
24337398,52178915,Jim,Downtown/Civic Center,37.78824,-122.41135,Entire home/apt,182,2,48,43,4,18
26160095,4430421,Landmark,Downtown/Civic Center,37.78503,-122.41468,Entire home/apt,85,30,1,154,177,1
25403706,1692184,Joe & Katrina,Russian Hill,37.79777,-122.41152,Entire home/apt,300,7,0,3,336,0
26171533,175969733,Sat,Crocker Amazon,37.71109,-122.44292,Entire home/apt,103,2,33,3,5,6
25405200,29535485,Araceli (Celi),Pacific Heights,37.78967,-122.43815,Private room,39,30,2,1,0,0
24359644,24776510,John,Mission,37.77009,-122.42342,Entire home/apt,141,30,8,4,133,4
26252036,107434423,Blueground,Nob Hill,37.790598,-122.410225,Entire home/apt,247,31,0,138,342,0
24361125,162183412,Marjorie,Bernal Heights,37.73321,-122.42552,Entire home/apt,165,30,61,1,127,3
24376665,127638239,Ching Ho,Inner Richmond,37.782,-122.46141,Private room,68,1,358,5,169,67
25407024,55782784,Kevin,Nob Hill,37.79192,-122.40942,Private room,250,2,2,24,365,0
26252354,107434423,Blueground,Nob Hill,37.790598,-122.410225,Entire home/apt,267,31,0,138,90,0
25419563,28190541,Stephanie,Ocean View,37.71905,-122.44985,Entire home/apt,104,3,246,1,227,49
26259702,183605554,Annette,Lakeshore,37.72987,-122.47288,Entire home/apt,153,2,193,1,241,52
25432313,188173660,Yijia,Parkside,37.74429,-122.49138,Entire home/apt,83,1,222,3,77,67
24379811,150525926,Karen,Lakeshore,37.73193,-122.4859,Entire home/apt,145,30,28,1,347,0
26261610,189949162,Joey,Outer Sunset,37.74944,-122.50557,Private room,89,1,310,6,116,99
24408036,184257649,Steve,Downtown/Civic Center,37.78857,-122.4145,Entire home/apt,140,30,1,1,0,0
24412150,70722023,Michael,Downtown/Civic Center,37.79005,-122.40933,Entire home/apt,95,2,29,41,1,2
24412267,70722023,Michael,Nob Hill,37.7902,-122.40958,Entire home/apt,95,2,9,41,3,1
25432375,188173660,Yijia,Parkside,37.74411,-122.48976,Entire home/apt,138,1,87,3,77,25
26273977,21335471,Kiara,South of Market,37.78273,-122.389,Private room,172,30,1,2,0,0
25434116,191314376,Jane,Outer Sunset,37.76479,-122.47868,Private room,77,1,103,4,89,22
25443874,191314376,Jane,Outer Sunset,37.76358,-122.47846,Private room,66,1,152,4,82,42
25447232,55782784,Kevin,Downtown/Civic Center,37.78981,-122.40917,Entire home/apt,250,2,2,24,365,0
24424220,55782784,Kevin,Financial District,37.78966,-122.40629,Private room,235,2,4,24,363,0
24429125,70722023,Michael,Downtown/Civic Center,37.78677,-122.41085,Entire home/apt,115,2,2,41,0,1
24449972,1352817,Margo,Haight Ashbury,37.77064,-122.43948,Entire home/apt,129,30,80,1,192,2
26277460,197349922,Kim,Excelsior,37.72413,-122.426,Entire home/apt,175,2,180,1,97,43
24468179,29690156,Nicole,Bayview,37.73750687,-122.3915939,Entire home/apt,60,30,17,1,113,2
24471037,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,50,1,43,43,0,0
24474059,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,50,1,57,43,0,0
24474631,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,50,1,58,43,0,0
25447312,55782784,Kevin,Chinatown,37.79037,-122.40773,Entire home/apt,235,2,5,24,365,2
25447328,55782784,Kevin,Chinatown,37.79162,-122.40769,Entire home/apt,235,2,3,24,360,0
25447342,55782784,Kevin,Downtown/Civic Center,37.79005,-122.40951,Entire home/apt,230,2,3,24,346,3
25447349,55782784,Kevin,Chinatown,37.79141,-122.40741,Private room,260,2,2,24,365,0
25447359,55782784,Kevin,Downtown/Civic Center,37.79003,-122.40799,Private room,250,2,0,24,365,0
26278521,197555079,Peter And Connie,Parkside,37.73943,-122.49401,Entire home/apt,136,2,206,1,77,49
25449566,55782784,Kevin,Nob Hill,37.7912,-122.4096,Private room,250,2,1,24,330,1
24474830,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,50,1,59,43,0,0
24475148,5959352,Tina,Downtown/Civic Center,37.78186,-122.41467,Private room,39,30,1,1,0,0
26303324,9721401,Mags,Excelsior,37.72005,-122.42884,Entire home/apt,190,1,192,1,289,43
24492351,5650414,Michael,Western Addition,37.77056,-122.42956,Entire home/apt,468,3,31,1,0,3
24495307,34799523,Mari,Bernal Heights,37.74134,-122.40958,Private room,90,3,1,4,272,0
24497818,4430421,Landmark,Downtown/Civic Center,37.78433,-122.41651,Entire home/apt,91,30,1,154,177,0
25480815,156365053,Sierra,Russian Hill,37.80201,-122.42338,Entire home/apt,136,30,11,1,305,3
26309675,2677096,Kevin,Nob Hill,37.79077,-122.41039,Private room,67,30,0,1,0,0
26322467,131200418,Lois,Parkside,37.74273,-122.47589,Private room,69,30,6,25,269,2
25592607,191314376,Jane,Outer Sunset,37.764572,-122.479607,Private room,68,1,110,4,61,32
24498877,28779856,Marc,Marina,37.80192,-122.42757,Entire home/apt,392,3,39,1,9,20
24499851,70722023,Michael,Nob Hill,37.7918,-122.40936,Entire home/apt,95,2,27,41,1,2
26323995,18474672,Farzad,Twin Peaks,37.74838752,-122.4460079,Entire home/apt,428,4,93,1,121,22
24513782,159540074,Hewett,Crocker Amazon,37.71143,-122.44436,Private room,85,30,6,5,358,0
24519748,1892430,Jan,North Beach,37.80427,-122.40738,Entire home/apt,400,30,0,29,364,0
25621756,10624702,Karim,South of Market,37.77782,-122.4046,Entire home/apt,155,30,65,1,285,2
25722729,57315524,Philip,Castro/Upper Market,37.76572,-122.4325,Entire home/apt,400,5,21,1,112,9
26328350,174981520,Earl,Inner Richmond,37.77507,-122.46685,Private room,106,2,128,3,360,33
25723504,988375,Jennifer,North Beach,37.80308,-122.4047,Entire home/apt,125,30,1,14,28,0
25780281,40426550,Kagan,Outer Mission,37.71121,-122.44927,Private room,80,30,1,4,364,0
24542177,64646820,Michelle,Downtown/Civic Center,37.78839,-122.41149,Private room,199,1,30,38,0,0
26329118,174981520,Earl,Inner Richmond,37.77586,-122.46698,Private room,145,2,148,3,352,33
24599232,64996654,Van,Twin Peaks,37.75192,-122.45106,Entire home/apt,462,3,109,1,319,25
25801232,1257432,San Francisco Life Real Estate,Financial District,37.7891,-122.3995,Entire home/apt,206,30,6,28,317,0
25808640,46412254,Mehul,Visitacion Valley,37.71957,-122.40414,Entire home/apt,153,2,156,1,58,6
24626225,6075152,Riccardo,Western Addition,37.78042,-122.43896,Private room,104,31,1,1,0,0
24651682,29700311,Chopin,Outer Sunset,37.75968,-122.49696,Entire home/apt,120,30,8,1,179,1
24651782,9292394,Judy,Pacific Heights,37.79355,-122.43529,Entire home/apt,140,30,16,1,151,9
25842694,57068872,Echo,Visitacion Valley,37.712,-122.39997,Entire home/apt,68,30,23,3,36,1
25864368,1892430,Jan,Ocean View,37.72187,-122.45456,Entire home/apt,120,30,1,29,249,0
24654933,4430421,Landmark,Mission,37.75422,-122.42467,Entire home/apt,110,30,5,154,178,2
24670819,186454974,Young,Haight Ashbury,37.76824,-122.44805,Entire home/apt,193,1,452,1,93,85
24698383,4430421,Landmark,Downtown/Civic Center,37.78613,-122.41427,Entire home/apt,89,30,3,154,177,0
25869469,103884979,Rams,South of Market,37.77628,-122.41507,Private room,77,1,62,14,155,33
25892426,14482816,Julie,Outer Sunset,37.75577,-122.49127,Entire home/apt,285,30,5,1,77,3
25907508,31607663,Ximena,West of Twin Peaks,37.72449,-122.45722,Private room,100,30,5,2,58,2
25912297,11883320,Kim,Inner Richmond,37.77987,-122.45341,Entire home/apt,235,30,10,1,365,2
24722081,39863074,Linda,Western Addition,37.78686,-122.43863,Entire home/apt,155,30,16,1,250,4
26336274,47514427,Jeffrey & Susan & Bryce,Downtown/Civic Center,37.77791,-122.42302,Private room,205,2,16,27,149,0
25948779,48589875,Ut,Financial District,37.78924,-122.39584,Private room,235,30,4,1,364,0
26385989,1120983,Heather,Outer Sunset,37.746,-122.49796,Entire home/apt,164,3,173,1,122,27
26004362,20767323,Roy & Annie,Inner Sunset,37.76334,-122.4694,Entire home/apt,299,2,52,1,0,15
26008354,38836,Bernat,Haight Ashbury,37.76589,-122.44677,Entire home/apt,90,30,16,22,321,6
26386164,15357626,Susanne,Mission,37.75886,-122.42046,Entire home/apt,289,31,12,1,154,12
26029679,107434423,Blueground,Nob Hill,37.790598,-122.410225,Entire home/apt,225,31,2,138,338,0
26033791,5929484,Wisam,Castro/Upper Market,37.75621,-122.43847,Entire home/apt,400,30,6,1,192,1
26035565,38836,Bernat,Haight Ashbury,37.76514,-122.44715,Entire home/apt,104,30,6,22,67,4
27432816,5805679,Laurence,Downtown/Civic Center,37.78899,-122.41279,Private room,385,3,3,29,3,1
26417350,62034618,Ting Ting,Outer Sunset,37.76344,-122.47735,Private room,63,30,7,20,335,3
27437162,5255644,Laura,Mission,37.75535,-122.42424,Entire home/apt,185,30,29,1,268,3
27465738,48005494,Zeus,Potrero Hill,37.76206,-122.40041,Entire home/apt,315,30,0,31,205,0
26040040,15259486,Ava,Inner Richmond,37.78259,-122.46941,Entire home/apt,220,30,13,2,243,2
26468572,62034618,Ting Ting,Outer Sunset,37.76391,-122.47833,Private room,49,30,2,20,364,0
27491473,4792470,Emilse,Mission,37.7542,-122.41191,Entire home/apt,400,30,19,1,125,3
27491792,155142713,Hanna,Excelsior,37.72344,-122.43174,Entire home/apt,188,1,141,1,66,18
28368154,4440278,Emmanuel,Castro/Upper Market,37.76412,-122.43026,Private room,120,30,1,3,269,0
26519133,9063313,Andrew,North Beach,37.80738,-122.40798,Entire home/apt,249,30,0,1,0,0
28384050,203829399,Khin,Excelsior,37.73053,-122.40522,Private room,139,1,51,1,49,17
28388893,147938322,Bella,Noe Valley,37.75356,-122.42711,Entire home/apt,285,1,79,1,312,31
27495261,24883113,Rong,West of Twin Peaks,37.74011,-122.46365,Entire home/apt,150,30,22,1,0,4
26522687,36013384,Joyce,Twin Peaks,37.75609,-122.44277,Entire home/apt,389,3,8,1,83,4
27508842,7281723,Shawna,Mission,37.75591,-122.41838,Private room,150,5,1,3,148,0
27510287,207430416,Don & Kayko,Haight Ashbury,37.76648,-122.44576,Entire home/apt,198,2,195,1,82,51
28390797,48618681,Dee,Western Addition,37.77647,-122.43239,Entire home/apt,421,3,35,1,153,5
28407357,5610543,Rob,Inner Sunset,37.76535,-122.46427,Entire home/apt,385,14,39,1,198,10
28411576,4440278,Emmanuel,Castro/Upper Market,37.76413,-122.43021,Private room,115,30,2,3,269,0
26571969,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Private room,100,1,51,43,0,0
26572144,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Private room,100,1,54,43,0,0
26709189,17264774,Tom,South of Market,37.77618,-122.41441,Entire home/apt,467,2,49,1,127,18
28442815,3470244,Sonia,Russian Hill,37.79839,-122.41953,Entire home/apt,100,30,5,1,148,1
28459122,31021771,Ryan,Haight Ashbury,37.76667,-122.44679,Private room,225,3,19,2,143,3
26710943,39759525,Maria,Castro/Upper Market,37.75631,-122.43328,Entire home/apt,127,2,277,3,44,65
26713704,6061737,Bruce,Mission,37.74964,-122.42234,Entire home/apt,145,30,47,1,89,2
28462004,1749031,Jessica,Bernal Heights,37.74388,-122.42237,Entire home/apt,300,30,8,1,0,0
26718900,44956536,Lazar,West of Twin Peaks,37.73933,-122.44767,Entire home/apt,129,2,181,1,61,29
28472791,6093410,Thomas,Western Addition,37.77157,-122.42977,Private room,65,1,94,2,97,71
28513820,58071546,Mary,Financial District,37.79015,-122.40608,Entire home/apt,487,30,0,1,0,0
27523751,3855220,Gerard & Alicia,Parkside,37.73639,-122.50403,Entire home/apt,165,30,15,2,50,4
27529992,207656528,Ling,Excelsior,37.73132,-122.41331,Entire home/apt,173,3,252,1,44,51
26747021,232759,Michael,Noe Valley,37.74639,-122.42864,Entire home/apt,168,2,123,2,217,41
27530136,200417396,Eugene & Paul,Inner Richmond,37.77998,-122.46814,Entire home/apt,150,30,112,2,87,1
28517686,64646820,Michelle,Downtown/Civic Center,37.78689,-122.40982,Private room,220,1,5,38,0,0
28581080,20762433,Isabelle,Mission,37.74931,-122.42389,Private room,75,30,0,1,0,0
26787002,144896022,Victor,Bernal Heights,37.74802,-122.41142,Entire home/apt,250,30,0,2,0,0
27538881,2291163,Barbara,Noe Valley,37.75552,-122.43537,Entire home/apt,250,30,9,1,148,2
27555509,875221,Jessica,Mission,37.76831,-122.42327,Private room,59,30,41,9,98,4
27558226,86439703,Sylvia N,Outer Mission,37.71456,-122.44272,Entire home/apt,125,30,0,1,0,0
28603195,132534885,John,West of Twin Peaks,37.72966,-122.45616,Entire home/apt,215,3,37,1,52,13
26921699,202536938,Kaleen,Western Addition,37.77583,-122.42823,Entire home/apt,105,30,15,4,232,5
26945594,81333068,Laura,Mission,37.74924,-122.41812,Entire home/apt,90,30,12,1,0,0
28667341,9662355,Loren,Bernal Heights,37.74021,-122.42129,Entire home/apt,225,30,17,1,53,6
28668414,5760314,Erika,Mission,37.758053,-122.420647,Entire home/apt,393,30,78,1,96,53
28674015,189949162,Joey,Outer Sunset,37.74956,-122.50631,Private room,85,1,319,6,0,91
27584638,90504428,Tina C.,Visitacion Valley,37.7194,-122.40497,Private room,130,1,13,5,364,2
27033826,377442,Vikram,Marina,37.79822,-122.44616,Entire home/apt,78,30,12,1,203,3
27064878,36136411,Rishi,North Beach,37.80433,-122.40577,Entire home/apt,125,30,9,1,253,3
27065879,8077748,Adrian,Bernal Heights,37.74309,-122.41176,Entire home/apt,285,30,60,1,107,0
27598470,10618159,George,South of Market,37.77289,-122.41089,Entire home/apt,199,1,209,1,19,56
28696499,216480693,Fa,Outer Sunset,37.74782,-122.47713,Private room,67,1,348,4,335,102
28712209,216581684,Ashish,Bayview,37.72727,-122.36859,Entire home/apt,150,31,0,1,0,0
28712636,22618879,Irena,Outer Sunset,37.76072,-122.49188,Entire home/apt,348,2,242,1,97,56
27082654,203788591,Nina,Presidio Heights,37.78724,-122.46002,Entire home/apt,136,30,17,1,138,4
28733771,875221,Jessica,Mission,37.76826,-122.42327,Private room,57,30,54,9,101,5
28734043,875221,Jessica,Mission,37.76826,-122.42327,Private room,65,30,57,9,49,5
27107519,46107941,Patti & Rob,Mission,37.76077,-122.42561,Entire home/apt,324,1,365,4,113,79
27111574,191621741,Charles,Pacific Heights,37.78977,-122.44664,Entire home/apt,135,30,7,2,339,2
28784618,20169016,Springer,Pacific Heights,37.7893,-122.44513,Private room,176,3,108,5,276,22
28803800,640797,Pete,Mission,37.756248,-122.409508,Private room,168,1,160,2,26,66
28919893,172278627,Xinyu,Outer Richmond,37.77171,-122.50856,Entire home/apt,190,1,50,6,0,16
28932960,218088604,Jimmy,Outer Sunset,37.7574,-122.50014,Private room,47,1,232,3,340,81
27187399,172460,Leila,Presidio,37.78795,-122.4668,Entire home/apt,113,30,3,2,359,1
27192592,2430503,Carlos,Parkside,37.74181,-122.47768,Entire home/apt,220,2,55,2,51,11
27611813,61724483,Emily,Outer Richmond,37.77434,-122.48888,Entire home/apt,120,1,289,2,151,85
27203318,10556728,Warren,South of Market,37.77694,-122.39567,Entire home/apt,129,30,7,1,227,1
28935882,216480693,Fa,Outer Sunset,37.74983,-122.47621,Private room,69,1,326,4,332,94
28936671,9632192,Susan,Western Addition,37.77384,-122.42547,Entire home/apt,100,30,9,12,334,2
28992621,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,100,1,43,43,0,0
29007305,729322,Molly,Mission,37.76741,-122.42126,Entire home/apt,125,30,1,1,0,0
27225440,252927,Vivian,Outer Richmond,37.7784,-122.48511,Entire home/apt,325,5,15,2,325,4
29059676,49532950,Audrey,Mission,37.7555,-122.41128,Entire home/apt,150,2,27,1,150,26
29079591,1996629,Pablo,Bernal Heights,37.73378,-122.4269,Entire home/apt,225,1,22,6,72,14
27244341,107434423,Blueground,South of Market,37.7802473,-122.3958055,Entire home/apt,180,31,1,138,0,0
27634232,19338074,VK & Div,Twin Peaks,37.75566,-122.44951,Entire home/apt,249,2,195,2,93,34
27250692,8952012,Susanna,Bernal Heights,37.7463209,-122.4208336,Entire home/apt,154,30,0,1,173,0
29125029,13922542,Melanie And David,Outer Richmond,37.7746,-122.492,Entire home/apt,119,30,16,1,338,2
27657432,201347822,Benson And Erica,South of Market,37.77546,-122.41829,Entire home/apt,200,30,0,1,0,0
27260835,13929582,Joya,Outer Sunset,37.75796,-122.50501,Entire home/apt,125,2,131,1,0,2
27263058,173425402,Niels,South of Market,37.78187,-122.39621,Private room,104,5,77,3,6,13
27293379,331559,Sharon,North Beach,37.80352,-122.40758,Entire home/apt,350,30,5,2,322,2
27665176,208796981,Clive,Mission,37.75128,-122.41308,Private room,108,2,97,3,79,18
29135958,7443050,Christina,Outer Mission,37.72996,-122.45035,Private room,115,31,0,1,0,0
27381476,117141107,Zarinah,Haight Ashbury,37.76942,-122.44991,Shared room,100,1,14,43,0,0
29184807,48005494,Zeus,South of Market,37.78232,-122.39547,Entire home/apt,207,30,4,31,339,0
